replication,learner,fe_estimate,dml_estimate,difference
18,Neural net,0.0448583168429281,0.0334659535346579,0.0113923633082702
18,Random forest,0.0448583168429281,0.0259753573068487,0.0188829595360794
19,Elastic net,0.0653022379281289,0.0354871131580885,0.0298151247700404
19,Lasso,0.0653022379281289,0.037938844388286,0.0273633935398428
19,Neural net,0.0653022379281289,0.0275786271889207,0.0377236107392082
19,Random forest,0.0653022379281289,0.027946164652046,0.0373560732760828
20,Elastic net,0.0189251397884722,0.0125856469036291,0.00633949288484303
20,Lasso,0.0189251397884722,0.0105348351347707,0.00839030465370145
20,Neural net,0.0189251397884722,0.0221684878162905,-0.00324334802781832
20,Random forest,0.0189251397884722,0.0262270871797256,-0.00730194739125342
21,Elastic net,0.0462069385560101,0.027195779545556,0.0190111590104542
21,Lasso,0.0462069385560101,0.0262982330993316,0.0199087054566785
21,Neural net,0.0462069385560101,0.0154602059881905,0.0307467325678197
21,Random forest,0.0462069385560101,0.0354794097809336,0.0107275287750765
22,Elastic net,0.0741608727126214,0.0303456502084731,0.0438152225041483
22,Lasso,0.0741608727126214,0.0301292651957373,0.0440316075168841
22,Neural net,0.0741608727126214,0.0109352009267241,0.0632256717858973
22,Random forest,0.0741608727126214,0.0300792532446667,0.0440816194679547
23,Elastic net,0.00364804951272475,-0.00176763307060636,0.00541568258333111
23,Lasso,0.00364804951272475,-0.00192214006532806,0.00557018957805281
23,Neural net,0.00364804951272475,0.00680917109052341,-0.00316112157779866
23,Random forest,0.00364804951272475,0.00770037789044318,-0.00405232837771843
24,Elastic net,0.0373056912517481,-0.00516049725875436,0.0424661885105025
24,Lasso,0.0373056912517481,-0.00562221619154005,0.0429279074432882
24,Neural net,0.0373056912517481,-0.00411835324506762,0.0414240444968157
24,Random forest,0.0373056912517481,0.00199244722247571,0.0353132440292724
25,Elastic net,0.0404481721108748,-0.00200431458495909,0.0424524866958339
25,Lasso,0.0404481721108748,-0.00164992689199496,0.0420980990028697
25,Neural net,0.0404481721108748,-0.00129095630981944,0.0417391284206942
25,Random forest,0.0404481721108748,0.0128610859438642,0.0275870861670106
26,Elastic net,0.00764291439458514,0.0129483666278902,-0.00530545223330501
26,Lasso,0.00764291439458514,0.0149035698443929,-0.00726065544980771
26,Neural net,0.00764291439458514,-0.00123948095455068,0.00888239534913582
26,Random forest,0.00764291439458514,0.0131513991162558,-0.00550848472167069
27,Elastic net,0.0400534381934704,0.0235787007286927,0.0164747374647777
27,Lasso,0.0400534381934704,0.0242229897608927,0.0158304484325777
27,Neural net,0.0400534381934704,0.0230151779752944,0.017038260218176
27,Random forest,0.0400534381934704,0.0416045050757338,-0.00155106688226343
28,Elastic net,0.0572694668468554,0.0188302433304287,0.0384392235164267
28,Lasso,0.0572694668468554,0.01918651841325,0.0380829484336054
28,Neural net,0.0572694668468554,0.00533361896251298,0.0519358478843424
28,Random forest,0.0572694668468554,0.0216796083596838,0.0355898584871716
29,Elastic net,0.0436402346834082,0.0301220542077253,0.0135181804756829
29,Lasso,0.0436402346834082,0.0281951856154293,0.0154450490679789
29,Neural net,0.0436402346834082,0.0107391067724248,0.0329011279109835
29,Random forest,0.0436402346834082,0.0359652192875417,0.0076750153958665
30,Elastic net,0.0722160428087349,0.00277051578038518,0.0694455270283497
30,Lasso,0.0722160428087349,0.00229120864972647,0.0699248341590084
30,Neural net,0.0722160428087349,0.0119422711362106,0.0602737716725243
30,Random forest,0.0722160428087349,0.00162954549860751,0.0705864973101273
31,Elastic net,0.0251386014434793,0.0308812607465329,-0.00574265930305358
31,Lasso,0.0251386014434793,0.0308830341635435,-0.00574443272006422
